dianping_id,dianping_url,name,category,photo_url,rating_flavor,rating_environ,rating_service,address,price_per_person,phone_number,lat,lng
92709179,http://www.dianping.com/shop/92709179,成南一牛清真火锅(铁像寺店),火锅,https://img.meituan.net/msmerchant/e1f40167035d530f41e499321cb9b318831147.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.5,8.8,8,盛安街427号(铁像寺本来生活超市对面),N/A,028-67648789,30.560296530196478,104.04462507845315
58333936,http://www.dianping.com/shop/58333936,尽膳口福跷脚牛肉(天府三街店),火锅,http://p1.meituan.net/shopmainpic/51b8c2a532e91af9f2df34d667eb326d138752.png%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,7.7,7.8,7.8,高新区天府三街1166号1层1184号商铺(和颐酒店附近),75,028-85122866,30.549315586500036,104.0422142150063
22582969,http://www.dianping.com/shop/22582969,泸州酸菜豆花火锅(高新店),火锅,https://img.meituan.net/msmerchant/e31d40c55dcf1a90c54da63df494c7a51411125.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.1,8.1,8.1,盛华北路185号汇锦城商业街内(铁像寺旁边、华府西苑对面),47,028-62714929,30.55981426630401,104.0506415528129
23214522,http://www.dianping.com/shop/23214522,恬记MIX耗儿鱼(德商国际店),火锅,http://qcloud.dpfile.com/pc/x8-JDPkjJtMLV05ccwndDvDeoKk5bR2Hc0XNe5sTNV7HjlYGlwvmDrKgf1j7TbngxwcW-IIQfiNkbGBWOSHBFQ.jpg,8.2,9,8.2,高新区益州大道北段921号德商国际B座1层(奥克斯广场、环球中心),102,028-85191158,30.576650151712457,104.0579180793455
93529007,http://www.dianping.com/shop/93529007,高记生鱼(鹭洲里店),火锅,http://qcloud.dpfile.com/pc/x_SGrYlZ4_aVT975BPqRhQl2YIHt2q1iuNog9k59XUh2D-aWdrpf_hSIQXn7wiMo52lfszCzH6kCpIe1c2_41Q.jpg,8.2,8.2,8.1,天府二街1033号6-4-9(伊藤侧面停车场对面4楼),61,028-83339708,30.552441150799897,104.04063255159156
66942536,http://www.dianping.com/shop/66942536,众合里记,火锅,http://p1.meituan.net/msmerchant/52079f61f90f7743fad087a2596ca24516272.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,8.1,8.8,8.4,天府三街吉泰二路99号福年广场T3201号(途斯维登酒店旁),125,028-89991313,30.550741075264064,104.06308588335405
24965677,http://www.dianping.com/shop/24965677,麻辣空间火锅(世纪城店),火锅,https://img.meituan.net/msmerchant/e969e558b824e4dcadd44aa6e692bcb7164860.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,9,9,9.1,天府大道中段177号世纪城1006附11号,89,028-62640088,30.553963164577716,104.07071479878768
32855509,http://www.dianping.com/shop/32855509,园里火锅,火锅,https://img.meituan.net/msmerchant/be60bd6b0d8ee4b3f0d1824210e6124d1991445.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8,9.2,8.7,天府三街大源国际中心B1栋3层(漫咖啡旁，爱达乐楼上),144,028-61125050,30.549704317055863,104.06315779529878
21755435,http://www.dianping.com/shop/21755435,月满大江火锅(锦城大道店),火锅,https://img.meituan.net/msmerchant/1e06cb253f4b8288e147a00d316a6f06310681.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.8,8.7,8.2,高新区锦城大道1000号天府世家1楼(金苹果幼儿园高新园旁),84,028-85310877,30.577859379487887,104.05143180499691
76059773,http://www.dianping.com/shop/76059773,那二年老火锅(中海国际店),火锅,http://p1.meituan.net/mogu/afd78a5c6334bb158b0f4e256ad94fd3154695.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,7.9,7.9,8.1,交子大道421号中海国际华府天地,76,028-87370635,30.584214971317593,104.04894467824711
