dianping_id,dianping_url,name,category,photo_url,rating_flavor,rating_environ,rating_service,address,price_per_person,phone_number,lat,lng
93639471,http://www.dianping.com/shop/93639471,日本拉面店,日本料理,http://qcloud.dpfile.com/pc/Ag6HW6qVEga4F_hILb9VUm3lQxZMJNE6eusWdJHD2xGVBubuiLj4PQk2zA8dmd3q52lfszCzH6kCpIe1c2_41Q.jpg,0,0,0,钻石广场,N/A,N/A,30.672399970943296,104.10236516272647
97826531,http://www.dianping.com/shop/97826531,一洋刺身(铁建店),日本料理,http://p0.meituan.net/shopmainpic/4641a5f54fc365487fda7015e59227dc33542.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,0,0,0,铁建广场,N/A,N/A,30.68239169774629,104.1398771313319
20781740,http://www.dianping.com/shop/20781740,依然飘香铁板烧(原飘香铁板炒饭店),日本料理,http://p0.meituan.net/shopmainpic/a32f66a748747870ca20f1a0e20e5e6c42804.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,0,0,0,理工大学北校区内,N/A,18328488208,30.680238974034015,104.14626246636068
96402676,http://www.dianping.com/shop/96402676,喜豚,日本料理,http://p0.meituan.net/shopmainpic/4641a5f54fc365487fda7015e59227dc33542.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,0,0,0,万象城5楼,N/A,N/A,30.652333385365612,104.11267084024325
97446238,http://www.dianping.com/shop/97446238,东海亭(铁建广场店),日本料理,http://p0.meituan.net/shopmainpic/4641a5f54fc365487fda7015e59227dc33542.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,0,0,0,东华一路铁建广场,N/A,N/A,30.68166344396272,104.14078656498339
97446317,http://www.dianping.com/shop/97446317,佐藤家(铁建广场店),日本料理,http://p0.meituan.net/shopmainpic/4641a5f54fc365487fda7015e59227dc33542.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,0,0,0,东华一路铁建广场,N/A,N/A,30.68166344396272,104.14078656498339
96308450,http://www.dianping.com/shop/96308450,黑哥串串香,串串香,https://img.meituan.net/msmerchant/1754e9d087e8848432d860c6610ca93c31557.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.5,8.8,8.8,小龙桥路中海·新华府底商内,56,028-83531966,30.660796183262732,104.10851537857278
92467309,http://www.dianping.com/shop/92467309,钢钢好小郡肝串串香,串串香,https://img.meituan.net/msmerchant/ca13d9edca9eb2469b2ea4fe4a89c4f6424116.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.5,8.7,8.5,望平街137号,61,028-83513145,30.65838096502199,104.08825547786519
67145974,http://www.dianping.com/shop/67145974,钢管厂五区小郡肝串串香(总店),串串香,https://img.meituan.net/msmerchant/bb873fee1fb179986f0deb1d14bb2ea943826.png%40280w_212h_1e_1c_1l%7Cwatermark%3D0,9,7.8,7.7,双林北支路335号(新华公园),64,028-84737756,30.65965838983101,104.10320501999834
59057922,http://www.dianping.com/shop/59057922,鸿社麻辣烫(新鸿店),串串香,https://img.meituan.net/msmerchant/7a91b06f2e4e8fcd9b9a7a83f44316c6183902.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,9,8,9,成华大道新鸿路410号附1号(时代金宇精品酒店),59,13880888837,30.66376884317368,104.10642853018251
69281944,http://www.dianping.com/shop/69281944,钢管厂五区小郡肝串串香(天祥寺店),串串香,https://img.meituan.net/msmerchant/bb873fee1fb179986f0deb1d14bb2ea943826.png%40280w_212h_1e_1c_1l%7Cwatermark%3D0,9.1,9,8.9,天祥街18号,65,028-84303110,30.65970897846433,104.08961064452572
65751358,http://www.dianping.com/shop/65751358,镇江龙麻辣烫·始于1976(东郊店),串串香,http://p0.meituan.net/dpmerchantalbum/4ed96b23686bc998f978c42290ea17d5397143.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8,8.4,8.3,枫林路142号,57,028-83281976,30.675197875560517,104.12325813210295
90382034,http://www.dianping.com/shop/90382034,冰火椒蓉串串,串串香,https://img.meituan.net/msmerchant/bd458d0ed737cc3a734123ab20abf153565930.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.5,9,9.1,双桥路247号(地铁4号线玉双路C出口10米),60,13808037387,30.655526067020723,104.09781615400462
80546912,http://www.dianping.com/shop/80546912,钢管厂五区小郡肝串串香(动物园店),串串香,https://img.meituan.net/msmerchant/bb873fee1fb179986f0deb1d14bb2ea943826.png%40280w_212h_1e_1c_1l%7Cwatermark%3D0,9.1,9,8.8,昭觉寺南路280号熊猫生活广场1楼106号,54,028-83272089,30.716180890529564,104.10126222743773
69809832,http://www.dianping.com/shop/69809832,大签门香串串(新华店),串串香,https://img.meituan.net/msmerchant/134fc497ba95831f2185f192c0a0313c53911.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,9,9,9,新鸿南路77号附1号,60,028-62501028,30.65972348229806,104.10357207188314
75100927,http://www.dianping.com/shop/75100927,乐山老地方油炸串串(建设巷分店),串串香,http://p0.meituan.net/merchantpic/132c586af3848a098d92cd28edab072829281.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,7.8,7.4,7.7,建设巷14号附4号(在疯狂串串前面一点),47,18682798787,30.67396251623642,104.10123717597112
22585815,http://www.dianping.com/shop/22585815,小二班火锅串串香(锦绣城店),串串香,http://p1.meituan.net/shopmainpic/eb4a129768cae0af620ba9036282e5e730975.jpeg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,8.4,7.7,8.2,蓝光锦绣城威尼斯水街15栋5号(摩玛新城正对面),49,028-64279158,30.630630459650636,104.1532247976909
68958126,http://www.dianping.com/shop/68958126,胡涂印象老串串(建设店),串串香,https://img.meituan.net/msmerchant/5538264ad9011db2d9d538992b8f8921123598.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.8,8.7,8.8,建设北路三段223-225号,61,028-84346598,30.68050772885658,104.11500092859993
58258535,http://www.dianping.com/shop/58258535,逍遥烫特色串串(猛追湾店),串串香,https://img.meituan.net/msmerchant/ae9d66def72987957057da8a62abdca5686552.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,9.1,8.2,9,猛追湾街81号,54,13980084009,30.66797452486554,104.09534903041474
57827337,http://www.dianping.com/shop/57827337,小牛串串,串串香,http://qcloud.dpfile.com/pc/YJrGORihEdpdEBaVbKp6WjKEU0OIkSDAv0L0qfMh5_7tzJ2ui-GuL3NsET4yg0AA52lfszCzH6kCpIe1c2_41Q.jpg,8.4,7.1,8.7,新鸿南路77号30栋3单元(新华公园后门对面，新华社区里面),50,13882047082,30.66002128558166,104.10598357735631
91587851,http://www.dianping.com/shop/91587851,钢管厂五区小郡肝串串香(339店),串串香,https://img.meituan.net/msmerchant/686a9786615ca719ab8b5f4bea5bb8b3134725.png%40280w_212h_1e_1c_1l%7Cwatermark%3D0,9.2,9.1,9.1,猛追湾滨河路94号339号,57,028-84355273,30.663474065063745,104.09068792418002
96308450,http://www.dianping.com/shop/96308450,黑哥串串香,串串香,https://img.meituan.net/msmerchant/1754e9d087e8848432d860c6610ca93c31557.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.5,8.8,8.8,小龙桥路中海·新华府底商内,56,028-83531966,30.660796183262732,104.10851537857278
92467309,http://www.dianping.com/shop/92467309,钢钢好小郡肝串串香,串串香,https://img.meituan.net/msmerchant/ca13d9edca9eb2469b2ea4fe4a89c4f6424116.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.5,8.7,8.5,望平街137号,61,028-83513145,30.65838096502199,104.08825547786519
67145974,http://www.dianping.com/shop/67145974,钢管厂五区小郡肝串串香(总店),串串香,https://img.meituan.net/msmerchant/bb873fee1fb179986f0deb1d14bb2ea943826.png%40280w_212h_1e_1c_1l%7Cwatermark%3D0,9,7.8,7.7,双林北支路335号(新华公园),64,028-84737756,30.65965838983101,104.10320501999834
59057922,http://www.dianping.com/shop/59057922,鸿社麻辣烫(新鸿店),串串香,https://img.meituan.net/msmerchant/7a91b06f2e4e8fcd9b9a7a83f44316c6183902.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,9,8,9,成华大道新鸿路410号附1号(时代金宇精品酒店),59,13880888837,30.66376884317368,104.10642853018251
69281944,http://www.dianping.com/shop/69281944,钢管厂五区小郡肝串串香(天祥寺店),串串香,https://img.meituan.net/msmerchant/bb873fee1fb179986f0deb1d14bb2ea943826.png%40280w_212h_1e_1c_1l%7Cwatermark%3D0,9.1,9,8.9,天祥街18号,65,028-84303110,30.65970897846433,104.08961064452572
65751358,http://www.dianping.com/shop/65751358,镇江龙麻辣烫·始于1976(东郊店),串串香,http://p0.meituan.net/dpmerchantalbum/4ed96b23686bc998f978c42290ea17d5397143.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8,8.4,8.3,枫林路142号,57,028-83281976,30.675197875560517,104.12325813210295
90382034,http://www.dianping.com/shop/90382034,冰火椒蓉串串,串串香,https://img.meituan.net/msmerchant/bd458d0ed737cc3a734123ab20abf153565930.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.5,9,9.1,双桥路247号(地铁4号线玉双路C出口10米),60,13808037387,30.655526067020723,104.09781615400462
80546912,http://www.dianping.com/shop/80546912,钢管厂五区小郡肝串串香(动物园店),串串香,https://img.meituan.net/msmerchant/bb873fee1fb179986f0deb1d14bb2ea943826.png%40280w_212h_1e_1c_1l%7Cwatermark%3D0,9.1,9,8.8,昭觉寺南路280号熊猫生活广场1楼106号,54,028-83272089,30.716180890529564,104.10126222743773
69809832,http://www.dianping.com/shop/69809832,大签门香串串(新华店),串串香,https://img.meituan.net/msmerchant/134fc497ba95831f2185f192c0a0313c53911.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,9,9,9,新鸿南路77号附1号,60,028-62501028,30.65972348229806,104.10357207188314
75100927,http://www.dianping.com/shop/75100927,乐山老地方油炸串串(建设巷分店),串串香,http://p0.meituan.net/merchantpic/132c586af3848a098d92cd28edab072829281.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,7.8,7.4,7.7,建设巷14号附4号(在疯狂串串前面一点),47,18682798787,30.67396251623642,104.10123717597112
22585815,http://www.dianping.com/shop/22585815,小二班火锅串串香(锦绣城店),串串香,http://p1.meituan.net/shopmainpic/eb4a129768cae0af620ba9036282e5e730975.jpeg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,8.4,7.7,8.2,蓝光锦绣城威尼斯水街15栋5号(摩玛新城正对面),49,028-64279158,30.630630459650636,104.1532247976909
68958126,http://www.dianping.com/shop/68958126,胡涂印象老串串(建设店),串串香,https://img.meituan.net/msmerchant/5538264ad9011db2d9d538992b8f8921123598.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.8,8.7,8.8,建设北路三段223-225号,61,028-84346598,30.68050772885658,104.11500092859993
58258535,http://www.dianping.com/shop/58258535,逍遥烫特色串串(猛追湾店),串串香,https://img.meituan.net/msmerchant/ae9d66def72987957057da8a62abdca5686552.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,9.1,8.2,9,猛追湾街81号,54,13980084009,30.66797452486554,104.09534903041474
57827337,http://www.dianping.com/shop/57827337,小牛串串,串串香,http://qcloud.dpfile.com/pc/YJrGORihEdpdEBaVbKp6WjKEU0OIkSDAv0L0qfMh5_7tzJ2ui-GuL3NsET4yg0AA52lfszCzH6kCpIe1c2_41Q.jpg,8.4,7.1,8.7,新鸿南路77号30栋3单元(新华公园后门对面，新华社区里面),50,13882047082,30.66002128558166,104.10598357735631
91587851,http://www.dianping.com/shop/91587851,钢管厂五区小郡肝串串香(339店),串串香,https://img.meituan.net/msmerchant/686a9786615ca719ab8b5f4bea5bb8b3134725.png%40280w_212h_1e_1c_1l%7Cwatermark%3D0,9.2,9.1,9.1,猛追湾滨河路94号339号,57,028-84355273,30.663474065063745,104.09068792418002
57827337,http://www.dianping.com/shop/57827337,小牛串串,串串香,http://qcloud.dpfile.com/pc/YJrGORihEdpdEBaVbKp6WjKEU0OIkSDAv0L0qfMh5_7tzJ2ui-GuL3NsET4yg0AA52lfszCzH6kCpIe1c2_41Q.jpg,8.4,7.1,8.7,新鸿南路77号30栋3单元(新华公园后门对面，新华社区里面),50,13882047082,30.66002128558166,104.10598357735631
91679189,http://www.dianping.com/shop/91679189,占花儿牛油串串,串串香,http://p0.meituan.net/deal/4299d047137921a221a1e5476eb4e42254322.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,8.2,7.8,8.2,双林北支路210号(小龙桥),55,13982040404,30.659455249986944,104.10751707509907
58258535,http://www.dianping.com/shop/58258535,逍遥烫特色串串(猛追湾店),串串香,https://img.meituan.net/msmerchant/ae9d66def72987957057da8a62abdca5686552.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,9.1,8.2,9,猛追湾街81号,54,13980084009,30.66797452486554,104.09534903041474
22594781,http://www.dianping.com/shop/22594781,向小二串串,串串香,http://p0.meituan.net/merchantpic/1caadeb8f1a3b319f1fe1781a9a6e07382964.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,8.4,7.3,8,文德路1号附26号(东升街19号),46,13980057184,30.68825654686103,104.10790288246997
91587851,http://www.dianping.com/shop/91587851,钢管厂五区小郡肝串串香(339店),,N/A,N/A,N/A,N/A,猛追湾滨河路94号339号,N/A,N/A,30.663474065063745,104.09068792418002
96070036,http://www.dianping.com/shop/96070036,钢管兄弟小郡肝串串香,串串香,https://img.meituan.net/msmerchant/16fc567e93a18c37bde7cd91f56e1f9d691004.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.9,8.8,8.5,建设南路93号,50,17828067218,30.67217591488188,104.12003122860773
96046699,http://www.dianping.com/shop/96046699,胡涂印象老串串(电子科大店),串串香,https://img.meituan.net/msmerchant/ce2e46c03d55c11f0cac8371ec94258091178.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.1,7.9,8.1,建设巷14号(金世纪东区幼儿园),N/A,028-64043794,30.67431133673234,104.1011391555809
92532909,http://www.dianping.com/shop/92532909,大签门香串串(建设店),串串香,https://img.meituan.net/msmerchant/134fc497ba95831f2185f192c0a0313c53911.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.8,9,8.3,建设路26号2栋1单元1层1号(第五大道),55,028-62616246,30.67187831849218,104.10066425364316
21086633,http://www.dianping.com/shop/21086633,二胖牛油串串(双林店),串串香,http://p0.meituan.net/mogu/16c71f28b2ee5b629d099e1e4c0e120c136512.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,8.6,7.3,8.1,双林路35号附7号(成都市第七建筑公司门口),64,18628068472,30.656022589832585,104.10721113054862
66193341,http://www.dianping.com/shop/66193341,乐山牛华绿缘麻辣烫(万科魅力店),串串香,http://p1.meituan.net/dealwatera/9146a79f4c0d8205f36905d1843716f099653.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,7.3,7.2,7.2,万科路19号,55,028-61539819,30.628003560211255,104.1526769396042
67304062,http://www.dianping.com/shop/67304062,乐山油炸长药唐师,串串香,http://p0.meituan.net/xianfu/7712fb371f3f26b4b880f8fa8275dc2332768.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,8.1,7.2,7.8,万兴街4号附4号,38,18190999974,30.654949134292647,104.11860880964815
53615275,http://www.dianping.com/shop/53615275,喷火小郡肝牛油串串,串串香,http://p1.meituan.net/dpmerchantalbum/cd6aadf913b08dd3bdf5b02eb3732a61194203.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,9.1,7.5,8.5,玉双路3号附28号(链家房产巷内10米),53,15281061112,30.657555150357474,104.09407986136355
96308450,http://www.dianping.com/shop/96308450,黑哥串串香,串串香,https://img.meituan.net/msmerchant/1754e9d087e8848432d860c6610ca93c31557.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.5,8.8,8.8,小龙桥路中海·新华府底商内,56,028-83531966,30.660796183262732,104.10851537857278
91001917,http://www.dianping.com/shop/91001917,赞碟▪干锅,串串香,https://img.meituan.net/msmerchant/867c216724acb58c68e1f9227f88e3d81616464.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.2,8.8,8.4,怡福巷30号,50,15388215943,30.685798049941365,104.10575736125861
5610321,http://www.dianping.com/shop/5610321,拜哥油卤串串(全国加盟总店),串串香,http://p0.meituan.net/xianfu/c9694aa4dda0bdf1546af8723feb8ffc49152.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,7.9,6.6,7.3,双林中横路14号(近万年场),58,13688112877,30.65409523040839,104.1068100912035
96066380,http://www.dianping.com/shop/96066380,小二班吃货集结地(财富又一城店),串串香,https://p1.meituan.net/shopmainpic/8ba74b7d3663a1e88fb19508f166269d16427.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,7.8,7.8,7.8,财富又一城负1楼A区,43,13668284359,30.681308863682922,104.09263800374617
58534413,http://www.dianping.com/shop/58534413,辣手摧花,串串香,http://p0.meituan.net/mogu/1dc675a640c6b075ea13932ca9151e4026866.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,8.7,7.6,8.6,新华公园后门万和龙门火锅旁进门右手20米(幼儿园对面),46,15196631581,30.660498705136614,104.10509433200713
93374988,http://www.dianping.com/shop/93374988,签佰度串串火锅(欣城店),串串香,http://p1.meituan.net/mogu/5a0fe788573330f799074b962c97473e139337.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,7.2,7.2,7.2,鹤林二路龙港路28号附34号时代欣城北门,N/A,18080023921,30.7035372643562,104.17051168542213
83202085,http://www.dianping.com/shop/83202085,胡涂印象老串串(动物园店),串串香,https://img.meituan.net/msmerchant/ce2e46c03d55c11f0cac8371ec94258091178.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8,8.1,8.3,荆竹中路284号,55,028-62614722,30.715988213918212,104.10215429792035
8076998,http://www.dianping.com/shop/8076998,特色油卤串串,串串香,http://qcloud.dpfile.com/pc/6JNyQ__MpnRlU-ZnZ08hQ6aEm8XaZC7vVm_W4vjA1uErby3SL8JiuqxTxq0ya0UL52lfszCzH6kCpIe1c2_41Q.jpg,8.1,6.3,7.2,水碾河北二街,43,13880842896,30.65259125565927,104.09666846124581
6335905,http://www.dianping.com/shop/6335905,牙尖十八怪串串(全国总店),串串香,http://p0.meituan.net/msmerchant/2d9ea753933726eb02fa2f5ee505d3e146205.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,7.8,7.1,7.7,新鸿南路77号15栋(近新华公园后门),54,028-86273839,30.660505669020353,104.10501131272866
95288554,http://www.dianping.com/shop/95288554,醉疯狂牛串串(成渝立交店),串串香,https://img.meituan.net/msmerchant/ba5412cde97885035e7416757e42c7e832759.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,7.3,7.6,7.6,和美东路65号,56,028-81474180,30.631419199293283,104.15260355343503
95335579,http://www.dianping.com/shop/95335579,让签签飞小郡肝串串香(八里店),串串香,http://qcloud.dpfile.com/pc/WtkiskpnFz3XT5Vbp7f6a2PBNqK9zX-M-i7G9Cbeetl_kQU1XxpLvyT7Ek61DQZ152lfszCzH6kCpIe1c2_41Q.jpg,7.7,7.7,7.5,八里小区新风路60号,N/A,N/A,30.68819526293353,104.10725365801738
21811276,http://www.dianping.com/shop/21811276,草根串串(万兴店),串串香,http://p1.meituan.net/msmerchant/c892faf2954fd00ad6b573b384d2438e432041.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.2,7.2,7.8,万兴街4号-新1号,54,18108111185,30.654948694922407,104.11812741799629
4715771,http://www.dianping.com/shop/4715771,刘婆串串香,串串香,http://p1.meituan.net/deal/7354e3f34382c5695ed0e37a7b35ee47173867.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,7.9,7.6,7.9,望平街80号(近东风大桥),40,13880073538,30.657530332589808,104.08826151342794
92600654,http://www.dianping.com/shop/92600654,顶尖高手小郡肝串串香,串串香,http://p1.meituan.net/mogu/e81438bbf36fbb3e4a68172cba70f821422984.png%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,7.8,7.4,7.4,建业路8号,53,028-83511471,30.671590788452352,104.11134241318115
66289075,http://www.dianping.com/shop/66289075,小龙桥串串香,串串香,http://p0.meituan.net/ugcpic/524812dbfe2eb1d7cf3fed997b845fae%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,7.8,7.8,8.1,双林路22号仁禾商务楼1楼5号,58,13558715109,30.653239955408118,104.11105185810725
77463257,http://www.dianping.com/shop/77463257,钢管厂五区小郡肝串串香(华润润街店),串串香,http://p1.meituan.net/dpmerchantalbum/f4f94ef66fb69c845ad838577b1bcb21131300.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,8.2,7.9,7.7,双成三路15号附55号,73,028-84444648,30.64651070727548,104.11376269241569
90338543,http://www.dianping.com/shop/90338543,张氏老糊涂串串香(玉双路店),串串香,https://img.meituan.net/msmerchant/d37b9d782f8d1326524e5e6ea2d21e3643008.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,7.6,8,8,玉双路1号(玉双路地铁站任意出口玉双路方向前行100米即到),55,18908076051,30.657049340906063,104.09471833716215
97457002,http://www.dianping.com/shop/97457002,钢管厂五区小郡肝串串香(东郊记忆店),串串香,http://qcloud.dpfile.com/pc/6CHSmJXyya57U37qWVki5qZIu0rr8ocM1Z5eTluNTBuPehjCOzPN2DK1MQtsjbXY52lfszCzH6kCpIe1c2_41Q.jpg,7.6,7.7,7.6,建设南路26号,N/A,N/A,30.671652162164822,104.11676359054749
92729073,http://www.dianping.com/shop/92729073,记忆故事小郡肝串串香(新华公园店),串串香,http://p0.meituan.net/mogu/3366aff9b5371d5bc8069bc49818d7b5105238.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,7.8,7.6,8.3,双林北支路80号(红旗超市旁),58,13521976680,30.659490058341493,104.11075142107121
93599641,http://www.dianping.com/shop/93599641,签签红串串香,串串香,http://qcloud.dpfile.com/pc/cqox0X27mc46g5XVSqiZvhw994Ocz7-LyMk7msOI1axuPZT6T-DqHOMf7cEoDnZG52lfszCzH6kCpIe1c2_41Q.jpg,9,9,9.1,建设路建设南路188号,44,N/A,30.674008569837298,104.12449042551292
92635821,http://www.dianping.com/shop/92635821,八千里庄一串串,串串香,http://p0.meituan.net/mogu/14b11fb050c060bba98098d6593b506c45966.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,7.5,8.1,7.9,八里小区新风路193号,54,13699026335,30.692204639462012,104.10437682578875
96114646,http://www.dianping.com/shop/96114646,颜婆婆老区小郡肝串串香(建设南新路店),串串香,https://img.meituan.net/msmerchant/a1b16d6a173d443a8eb4713d6a748727641001.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,7.5,7.5,7.5,建设南新路61号(东郊人民食堂),N/A,028-87057808,30.66714605310108,104.10305165362456
95380139,http://www.dianping.com/shop/95380139,熊霸串串小郡肝串串香,串串香,https://img.meituan.net/msmerchant/cb1be97259ceb6367c31f4ab984e70991039340.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,7.2,7.2,7.2,成康路40号附2,N/A,13618072164,30.69872675586951,104.17276014952088
65611023,http://www.dianping.com/shop/65611023,油嘴滑舌串串香,串串香,http://p0.meituan.net/deal/3a7bea7c88a3422faa7adfbf90b06eaa50791.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,8,7.6,7.5,圣灯路158号,50,18580942035,30.673812468460614,104.12132432432507
97141509,http://www.dianping.com/shop/97141509,醉疯狂牛串串(双林路店),串串香,http://qcloud.dpfile.com/pc/QhNGyBnPk50SA5Ho78BGg0ZWQPOVyTFG433VAOhKNtrTtYaXFmiKBqJc_bNvyQAB52lfszCzH6kCpIe1c2_41Q.jpg,7.6,7.5,7.2,双林北横路109号,N/A,028-83513098,30.65555239696717,104.10839357325959
528482,http://www.dianping.com/shop/528482,小张娃小郡肝串串香,串串香,http://qcloud.dpfile.com/pc/ccE2a-a9ZfP9bz7BKRkhLGL4TwVQuBPordhdbIuMfmxiOxsFwAwtY6ekKBRZXWeJ52lfszCzH6kCpIe1c2_41Q.jpg,7.7,6.5,7.1,建设路2号国光大厦2楼沙河桥头(原107厂小张娃串串香),49,028-84316788,30.673032196199173,104.10516977145396
93617720,http://www.dianping.com/shop/93617720,憨叁砂锅串串(二十四城店),串串香,http://qcloud.dpfile.com/pc/ie4MmrxAznhEOXxAKic3ixDXag_oSFYYdmCDVqUG3amsTYWHGUub3VUw6ah9MG_152lfszCzH6kCpIe1c2_41Q.jpg,7.1,7.2,7,双成二路,N/A,028-64656146,30.646294831676204,104.11380672975395
19148827,http://www.dianping.com/shop/19148827,袁记串串香(猛追湾店),串串香,http://p0.meituan.net/mogu/3599b6daaea5e7df3e97beed907d2f5456824.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,7.1,7.4,7.4,猛追湾南街21号(电视塔正对门),40,028-84374098,30.663517707275084,104.09255911310879
92738509,http://www.dianping.com/shop/92738509,屋头串串香(海纳时代店),串串香,https://img.meituan.net/msmerchant/737744bea32aa3856d61eb278a383994183278.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,7.6,7.7,7.5,致兴三路27-29号(领地海纳时代商铺),46,13880147257,30.703496461460485,104.11546218424402
